"subject" "activity" "v1"
"952" 3 "walkingdownstairs" 3
"953" 3 "walkingdownstairs" 3
"954" 3 "walkingdownstairs" 3
"955" 3 "walkingdownstairs" 3
"956" 3 "walkingdownstairs" 3
"957" 3 "walkingdownstairs" 3
"958" 3 "walkingdownstairs" 3
"959" 3 "walkingdownstairs" 3
"960" 3 "walkingdownstairs" 3
"961" 3 "walkingdownstairs" 3
"962" 3 "walkingdownstairs" 3
"963" 3 "walkingdownstairs" 3
"964" 3 "walkingdownstairs" 3
"965" 3 "walkingdownstairs" 3
"966" 3 "walkingdownstairs" 3
"967" 3 "walkingdownstairs" 3
"968" 3 "walkingdownstairs" 3
"969" 2 "walkingupstairs" 2
"970" 2 "walkingupstairs" 2
"971" 2 "walkingupstairs" 2
"972" 2 "walkingupstairs" 2
"973" 2 "walkingupstairs" 2
"974" 2 "walkingupstairs" 2
"975" 2 "walkingupstairs" 2
"976" 2 "walkingupstairs" 2
"977" 2 "walkingupstairs" 2
"978" 2 "walkingupstairs" 2
"979" 2 "walkingupstairs" 2
"980" 2 "walkingupstairs" 2
"981" 2 "walkingupstairs" 2
"982" 2 "walkingupstairs" 2
"983" 2 "walkingupstairs" 2
"984" 2 "walkingupstairs" 2
"985" 2 "walkingupstairs" 2
"986" 2 "walkingupstairs" 2
"987" 2 "walkingupstairs" 2
"988" 2 "walkingupstairs" 2
"989" 2 "walkingupstairs" 2
"990" 2 "walkingupstairs" 2
"991" 5 "standing" 5
"992" 5 "standing" 5
"993" 5 "standing" 5
"994" 5 "standing" 5
"995" 5 "standing" 5
"996" 5 "standing" 5
"997" 5 "standing" 5
"998" 5 "standing" 5
"999" 5 "standing" 5
"1000" 5 "standing" 5
"1001" 5 "standing" 5
"1002" 5 "standing" 5
"1003" 5 "standing" 5
"1004" 5 "standing" 5
"1005" 5 "standing" 5
"1006" 5 "standing" 5
"1007" 5 "standing" 5
"1008" 5 "standing" 5
"1009" 5 "standing" 5
"1010" 5 "standing" 5
"1011" 5 "standing" 5
"1012" 5 "standing" 5
"1013" 5 "standing" 5
"1014" 5 "standing" 5
"1015" 5 "standing" 5
"1016" 5 "standing" 5
"1017" 5 "standing" 5
"1018" 5 "standing" 5
"1019" 5 "standing" 5
"1020" 5 "standing" 5
"1021" 4 "sitting" 4
"1022" 4 "sitting" 4
"1023" 4 "sitting" 4
"1024" 4 "sitting" 4
"1025" 4 "sitting" 4
"1026" 4 "sitting" 4
"1027" 4 "sitting" 4
"1028" 4 "sitting" 4
"1029" 4 "sitting" 4
"1030" 4 "sitting" 4
"1031" 4 "sitting" 4
"1032" 4 "sitting" 4
"1033" 4 "sitting" 4
"1034" 4 "sitting" 4
"1035" 4 "sitting" 4
"1036" 4 "sitting" 4
"1037" 4 "sitting" 4
"1038" 4 "sitting" 4
"1039" 4 "sitting" 4
"1040" 4 "sitting" 4
"1041" 4 "sitting" 4
"1042" 4 "sitting" 4
"1043" 4 "sitting" 4
"1044" 4 "sitting" 4
"1045" 4 "sitting" 4
"1046" 4 "sitting" 4
"1047" 4 "sitting" 4
"1048" 4 "sitting" 4
"1049" 4 "sitting" 4
"1050" 6 "laying" 6
"1051" 6 "laying" 6
"1052" 6 "laying" 6
"1053" 6 "laying" 6
"1054" 6 "laying" 6
"1055" 6 "laying" 6
"1056" 6 "laying" 6
"1057" 6 "laying" 6
"1058" 6 "laying" 6
"1059" 6 "laying" 6
"1060" 6 "laying" 6
"1061" 6 "laying" 6
"1062" 6 "laying" 6
"1063" 6 "laying" 6
"1064" 6 "laying" 6
"1065" 6 "laying" 6
"1066" 6 "laying" 6
"1067" 6 "laying" 6
"1068" 6 "laying" 6
"1069" 6 "laying" 6
"1070" 6 "laying" 6
"1071" 6 "laying" 6
"1072" 6 "laying" 6
"1073" 6 "laying" 6
"1074" 6 "laying" 6
"1075" 6 "laying" 6
"1076" 6 "laying" 6
"1077" 6 "laying" 6
"1078" 1 "walking" 1
"1079" 1 "walking" 1
"1080" 1 "walking" 1
"1081" 1 "walking" 1
"1082" 1 "walking" 1
"1083" 1 "walking" 1
"1084" 1 "walking" 1
"1085" 1 "walking" 1
"1086" 1 "walking" 1
"1087" 1 "walking" 1
"1088" 1 "walking" 1
"1089" 1 "walking" 1
"1090" 1 "walking" 1
"1091" 1 "walking" 1
"1092" 1 "walking" 1
"1093" 1 "walking" 1
"1094" 1 "walking" 1
"1095" 1 "walking" 1
"1096" 1 "walking" 1
"1097" 1 "walking" 1
"1098" 1 "walking" 1
"1099" 1 "walking" 1
"1100" 1 "walking" 1
"1101" 1 "walking" 1
"1102" 1 "walking" 1
"1103" 1 "walking" 1
"1104" 1 "walking" 1
"1105" 1 "walking" 1
"1106" 1 "walking" 1
"1107" 3 "walkingdownstairs" 3
"1108" 3 "walkingdownstairs" 3
"1109" 3 "walkingdownstairs" 3
"1110" 3 "walkingdownstairs" 3
"1111" 3 "walkingdownstairs" 3
"1112" 3 "walkingdownstairs" 3
"1113" 3 "walkingdownstairs" 3
"1114" 3 "walkingdownstairs" 3
"1115" 3 "walkingdownstairs" 3
"1116" 3 "walkingdownstairs" 3
"1117" 3 "walkingdownstairs" 3
"1118" 3 "walkingdownstairs" 3
"1119" 3 "walkingdownstairs" 3
"1120" 3 "walkingdownstairs" 3
"1121" 3 "walkingdownstairs" 3
"1122" 3 "walkingdownstairs" 3
"1123" 3 "walkingdownstairs" 3
"1124" 3 "walkingdownstairs" 3
"1125" 3 "walkingdownstairs" 3
"1126" 3 "walkingdownstairs" 3
"1127" 3 "walkingdownstairs" 3
"1128" 3 "walkingdownstairs" 3
"1129" 3 "walkingdownstairs" 3
"1130" 3 "walkingdownstairs" 3
"1131" 2 "walkingupstairs" 2
"1132" 2 "walkingupstairs" 2
"1133" 2 "walkingupstairs" 2
"1134" 2 "walkingupstairs" 2
"1135" 2 "walkingupstairs" 2
"1136" 2 "walkingupstairs" 2
"1137" 2 "walkingupstairs" 2
"1138" 2 "walkingupstairs" 2
"1139" 2 "walkingupstairs" 2
"1140" 2 "walkingupstairs" 2
"1141" 2 "walkingupstairs" 2
"1142" 2 "walkingupstairs" 2
"1143" 2 "walkingupstairs" 2
"1144" 2 "walkingupstairs" 2
"1145" 2 "walkingupstairs" 2
"1146" 2 "walkingupstairs" 2
"1147" 2 "walkingupstairs" 2
"1148" 2 "walkingupstairs" 2
"1149" 2 "walkingupstairs" 2
"1150" 2 "walkingupstairs" 2
"1151" 2 "walkingupstairs" 2
"1152" 2 "walkingupstairs" 2
"1153" 2 "walkingupstairs" 2
"1154" 2 "walkingupstairs" 2
"1155" 2 "walkingupstairs" 2
"1156" 2 "walkingupstairs" 2
"1157" 5 "standing" 5
"1158" 5 "standing" 5
"1159" 5 "standing" 5
"1160" 5 "standing" 5
"1161" 5 "standing" 5
"1162" 5 "standing" 5
"1163" 5 "standing" 5
"1164" 5 "standing" 5
"1165" 5 "standing" 5
"1166" 5 "standing" 5
"1167" 5 "standing" 5
"1168" 5 "standing" 5
"1169" 5 "standing" 5
"1170" 5 "standing" 5
"1171" 5 "standing" 5
"1172" 5 "standing" 5
"1173" 5 "standing" 5
"1174" 5 "standing" 5
"1175" 5 "standing" 5
"1176" 5 "standing" 5
"1177" 5 "standing" 5
"1178" 5 "standing" 5
"1179" 5 "standing" 5
"1180" 5 "standing" 5
"1181" 5 "standing" 5
"1182" 5 "standing" 5
"1183" 5 "standing" 5
"1184" 4 "sitting" 4
"1185" 4 "sitting" 4
"1186" 4 "sitting" 4
"1187" 4 "sitting" 4
"1188" 4 "sitting" 4
"1189" 4 "sitting" 4
"1190" 4 "sitting" 4
"1191" 4 "sitting" 4
"1192" 4 "sitting" 4
"1193" 4 "sitting" 4
"1194" 4 "sitting" 4
"1195" 4 "sitting" 4
"1196" 4 "sitting" 4
"1197" 4 "sitting" 4
"1198" 4 "sitting" 4
"1199" 4 "sitting" 4
"1200" 4 "sitting" 4
"1201" 4 "sitting" 4
"1202" 4 "sitting" 4
"1203" 4 "sitting" 4
"1204" 4 "sitting" 4
"1205" 4 "sitting" 4
"1206" 4 "sitting" 4
"1207" 4 "sitting" 4
"1208" 4 "sitting" 4
"1209" 4 "sitting" 4
"1210" 6 "laying" 6
"1211" 6 "laying" 6
"1212" 6 "laying" 6
"1213" 6 "laying" 6
"1214" 6 "laying" 6
"1215" 6 "laying" 6
"1216" 6 "laying" 6
"1217" 6 "laying" 6
"1218" 6 "laying" 6
"1219" 6 "laying" 6
"1220" 6 "laying" 6
"1221" 6 "laying" 6
"1222" 6 "laying" 6
"1223" 6 "laying" 6
"1224" 6 "laying" 6
"1225" 6 "laying" 6
"1226" 6 "laying" 6
"1227" 6 "laying" 6
"1228" 6 "laying" 6
"1229" 6 "laying" 6
"1230" 6 "laying" 6
"1231" 6 "laying" 6
"1232" 6 "laying" 6
"1233" 6 "laying" 6
"1234" 6 "laying" 6
"1235" 6 "laying" 6
"1236" 6 "laying" 6
"1237" 6 "laying" 6
"1238" 6 "laying" 6
"1239" 1 "walking" 1
"1240" 1 "walking" 1
"1241" 1 "walking" 1
"1242" 1 "walking" 1
"1243" 1 "walking" 1
"1244" 1 "walking" 1
"1245" 1 "walking" 1
"1246" 1 "walking" 1
"1247" 1 "walking" 1
"1248" 1 "walking" 1
"1249" 1 "walking" 1
"1250" 1 "walking" 1
"1251" 1 "walking" 1
"1252" 1 "walking" 1
"1253" 1 "walking" 1
"1254" 1 "walking" 1
"1255" 1 "walking" 1
"1256" 1 "walking" 1
"1257" 1 "walking" 1
"1258" 1 "walking" 1
"1259" 1 "walking" 1
"1260" 1 "walking" 1
"1261" 1 "walking" 1
"1262" 1 "walking" 1
"1263" 1 "walking" 1
"1264" 1 "walking" 1
"1265" 1 "walking" 1
"1266" 1 "walking" 1
"1267" 3 "walkingdownstairs" 3
"1268" 3 "walkingdownstairs" 3
"1269" 3 "walkingdownstairs" 3
"1270" 3 "walkingdownstairs" 3
"1271" 3 "walkingdownstairs" 3
"1272" 3 "walkingdownstairs" 3
"1273" 3 "walkingdownstairs" 3
"1274" 3 "walkingdownstairs" 3
"1275" 3 "walkingdownstairs" 3
"1276" 3 "walkingdownstairs" 3
"1277" 3 "walkingdownstairs" 3
"1278" 3 "walkingdownstairs" 3
"1279" 3 "walkingdownstairs" 3
"1280" 3 "walkingdownstairs" 3
"1281" 3 "walkingdownstairs" 3
"1282" 3 "walkingdownstairs" 3
"1283" 3 "walkingdownstairs" 3
"1284" 3 "walkingdownstairs" 3
"1285" 3 "walkingdownstairs" 3
"1286" 3 "walkingdownstairs" 3
"1287" 3 "walkingdownstairs" 3
"1288" 3 "walkingdownstairs" 3
"1289" 3 "walkingdownstairs" 3
"1290" 3 "walkingdownstairs" 3
"1291" 2 "walkingupstairs" 2
"1292" 2 "walkingupstairs" 2
"1293" 2 "walkingupstairs" 2
"1294" 2 "walkingupstairs" 2
"1295" 2 "walkingupstairs" 2
"1296" 2 "walkingupstairs" 2
"1297" 2 "walkingupstairs" 2
"1298" 2 "walkingupstairs" 2
"1299" 2 "walkingupstairs" 2
"1300" 2 "walkingupstairs" 2
"1301" 2 "walkingupstairs" 2
"1302" 2 "walkingupstairs" 2
"1303" 2 "walkingupstairs" 2
"1304" 2 "walkingupstairs" 2
"1305" 2 "walkingupstairs" 2
"1306" 2 "walkingupstairs" 2
"1307" 2 "walkingupstairs" 2
"1308" 2 "walkingupstairs" 2
"1309" 2 "walkingupstairs" 2
"1310" 2 "walkingupstairs" 2
"1311" 2 "walkingupstairs" 2
"1312" 2 "walkingupstairs" 2
"1313" 2 "walkingupstairs" 2
"1314" 2 "walkingupstairs" 2
"1315" 2 "walkingupstairs" 2
"1316" 5 "standing" 5
"1317" 5 "standing" 5
"1318" 5 "standing" 5
"1319" 5 "standing" 5
"1320" 5 "standing" 5
"1321" 5 "standing" 5
"1322" 5 "standing" 5
"1323" 5 "standing" 5
"1324" 5 "standing" 5
"1325" 5 "standing" 5
"1326" 5 "standing" 5
"1327" 5 "standing" 5
"1328" 5 "standing" 5
"1329" 5 "standing" 5
"1330" 5 "standing" 5
"1331" 5 "standing" 5
"1332" 5 "standing" 5
"1333" 5 "standing" 5
"1334" 5 "standing" 5
"1335" 5 "standing" 5
"1336" 5 "standing" 5
"1337" 5 "standing" 5
"1338" 5 "standing" 5
"1339" 5 "standing" 5
"1340" 5 "standing" 5
"1341" 5 "standing" 5
"1342" 5 "standing" 5
"1343" 5 "standing" 5
"1344" 4 "sitting" 4
"1345" 4 "sitting" 4
"1346" 4 "sitting" 4
"1347" 4 "sitting" 4
"1348" 4 "sitting" 4
"1349" 4 "sitting" 4
"1350" 4 "sitting" 4
"1351" 4 "sitting" 4
"1352" 4 "sitting" 4
"1353" 4 "sitting" 4
"1354" 4 "sitting" 4
"1355" 4 "sitting" 4
"1356" 4 "sitting" 4
"1357" 4 "sitting" 4
"1358" 4 "sitting" 4
"1359" 4 "sitting" 4
"1360" 4 "sitting" 4
"1361" 4 "sitting" 4
"1362" 4 "sitting" 4
"1363" 4 "sitting" 4
"1364" 4 "sitting" 4
"1365" 4 "sitting" 4
"1366" 4 "sitting" 4
"1367" 4 "sitting" 4
"1368" 4 "sitting" 4
"1369" 4 "sitting" 4
"1370" 6 "laying" 6
"1371" 6 "laying" 6
"1372" 6 "laying" 6
"1373" 6 "laying" 6
"1374" 6 "laying" 6
"1375" 6 "laying" 6
"1376" 6 "laying" 6
"1377" 6 "laying" 6
"1378" 6 "laying" 6
"1379" 6 "laying" 6
"1380" 6 "laying" 6
"1381" 6 "laying" 6
"1382" 6 "laying" 6
"1383" 6 "laying" 6
"1384" 6 "laying" 6
"1385" 6 "laying" 6
"1386" 6 "laying" 6
"1387" 6 "laying" 6
"1388" 6 "laying" 6
"1389" 6 "laying" 6
"1390" 6 "laying" 6
"1391" 6 "laying" 6
"1392" 6 "laying" 6
"1393" 6 "laying" 6
"1394" 6 "laying" 6
"1395" 6 "laying" 6
"1396" 6 "laying" 6
"1397" 1 "walking" 1
"1398" 1 "walking" 1
"1399" 1 "walking" 1
"1400" 1 "walking" 1
"1401" 1 "walking" 1
"1402" 1 "walking" 1
"1403" 1 "walking" 1
"1404" 1 "walking" 1
"1405" 1 "walking" 1
"1406" 1 "walking" 1
"1407" 1 "walking" 1
"1408" 1 "walking" 1
"1409" 1 "walking" 1
"1410" 1 "walking" 1
"1411" 1 "walking" 1
"1412" 1 "walking" 1
"1413" 1 "walking" 1
"1414" 1 "walking" 1
"1415" 1 "walking" 1
"1416" 1 "walking" 1
"1417" 1 "walking" 1
"1418" 1 "walking" 1
"1419" 1 "walking" 1
"1420" 1 "walking" 1
"1421" 1 "walking" 1
"1422" 1 "walking" 1
"1423" 1 "walking" 1
"1424" 1 "walking" 1
"1425" 1 "walking" 1
"1426" 3 "walkingdownstairs" 3
"1427" 3 "walkingdownstairs" 3
"1428" 3 "walkingdownstairs" 3
"1429" 3 "walkingdownstairs" 3
"1430" 3 "walkingdownstairs" 3
"1431" 3 "walkingdownstairs" 3
"1432" 3 "walkingdownstairs" 3
"1433" 3 "walkingdownstairs" 3
"1434" 3 "walkingdownstairs" 3
"1435" 3 "walkingdownstairs" 3
"1436" 3 "walkingdownstairs" 3
"1437" 3 "walkingdownstairs" 3
"1438" 3 "walkingdownstairs" 3
"1439" 3 "walkingdownstairs" 3
"1440" 3 "walkingdownstairs" 3
"1441" 3 "walkingdownstairs" 3
"1442" 3 "walkingdownstairs" 3
"1443" 3 "walkingdownstairs" 3
"1444" 3 "walkingdownstairs" 3
"1445" 3 "walkingdownstairs" 3
"1446" 3 "walkingdownstairs" 3
"1447" 3 "walkingdownstairs" 3
"1448" 3 "walkingdownstairs" 3
"1449" 3 "walkingdownstairs" 3
"1450" 3 "walkingdownstairs" 3
"1451" 2 "walkingupstairs" 2
"1452" 2 "walkingupstairs" 2
"1453" 2 "walkingupstairs" 2
"1454" 2 "walkingupstairs" 2
"1455" 2 "walkingupstairs" 2
"1456" 2 "walkingupstairs" 2
"1457" 2 "walkingupstairs" 2
"1458" 2 "walkingupstairs" 2
"1459" 2 "walkingupstairs" 2
"1460" 2 "walkingupstairs" 2
"1461" 2 "walkingupstairs" 2
"1462" 2 "walkingupstairs" 2
"1463" 2 "walkingupstairs" 2
"1464" 2 "walkingupstairs" 2
"1465" 2 "walkingupstairs" 2
"1466" 2 "walkingupstairs" 2
"1467" 2 "walkingupstairs" 2
"1468" 2 "walkingupstairs" 2
"1469" 2 "walkingupstairs" 2
"1470" 2 "walkingupstairs" 2
"1471" 2 "walkingupstairs" 2
"1472" 2 "walkingupstairs" 2
"1473" 2 "walkingupstairs" 2
"1474" 2 "walkingupstairs" 2
"1475" 2 "walkingupstairs" 2
"1476" 2 "walkingupstairs" 2
"1477" 5 "standing" 5
"1478" 5 "standing" 5
"1479" 5 "standing" 5
"1480" 5 "standing" 5
"1481" 5 "standing" 5
"1482" 5 "standing" 5
"1483" 5 "standing" 5
"1484" 5 "standing" 5
"1485" 5 "standing" 5
"1486" 5 "standing" 5
"1487" 5 "standing" 5
"1488" 5 "standing" 5
"1489" 5 "standing" 5
"1490" 5 "standing" 5
"1491" 5 "standing" 5
"1492" 5 "standing" 5
"1493" 5 "standing" 5
"1494" 5 "standing" 5
"1495" 5 "standing" 5
"1496" 5 "standing" 5
"1497" 5 "standing" 5
"1498" 5 "standing" 5
"1499" 5 "standing" 5
"1500" 5 "standing" 5
"1501" 5 "standing" 5
"1502" 4 "sitting" 4
"1503" 4 "sitting" 4
"1504" 4 "sitting" 4
"1505" 4 "sitting" 4
"1506" 4 "sitting" 4
"1507" 4 "sitting" 4
"1508" 4 "sitting" 4
"1509" 4 "sitting" 4
"1510" 4 "sitting" 4
"1511" 4 "sitting" 4
"1512" 4 "sitting" 4
"1513" 4 "sitting" 4
"1514" 4 "sitting" 4
"1515" 4 "sitting" 4
"1516" 4 "sitting" 4
"1517" 4 "sitting" 4
"1518" 4 "sitting" 4
"1519" 4 "sitting" 4
"1520" 4 "sitting" 4
"1521" 4 "sitting" 4
"1522" 4 "sitting" 4
"1523" 4 "sitting" 4
"1524" 6 "laying" 6
"1525" 6 "laying" 6
"1526" 6 "laying" 6
"1527" 6 "laying" 6
"1528" 6 "laying" 6
"1529" 6 "laying" 6
"1530" 6 "laying" 6
"1531" 6 "laying" 6
"1532" 6 "laying" 6
"1533" 6 "laying" 6
"1534" 6 "laying" 6
"1535" 6 "laying" 6
"1536" 6 "laying" 6
"1537" 6 "laying" 6
"1538" 6 "laying" 6
"1539" 6 "laying" 6
"1540" 6 "laying" 6
"1541" 6 "laying" 6
"1542" 6 "laying" 6
"1543" 6 "laying" 6
"1544" 6 "laying" 6
"1545" 6 "laying" 6
"1546" 6 "laying" 6
"1547" 6 "laying" 6
"1548" 6 "laying" 6
"1549" 1 "walking" 1
"1550" 1 "walking" 1
"1551" 1 "walking" 1
"1552" 1 "walking" 1
"1553" 1 "walking" 1
"1554" 1 "walking" 1
"1555" 1 "walking" 1
"1556" 1 "walking" 1
"1557" 1 "walking" 1
"1558" 1 "walking" 1
"1559" 1 "walking" 1
"1560" 1 "walking" 1
"1561" 1 "walking" 1
"1562" 1 "walking" 1
"1563" 1 "walking" 1
"1564" 1 "walking" 1
"1565" 1 "walking" 1
"1566" 1 "walking" 1
"1567" 1 "walking" 1
"1568" 1 "walking" 1
"1569" 1 "walking" 1
"1570" 1 "walking" 1
"1571" 1 "walking" 1
"1572" 1 "walking" 1
"1573" 1 "walking" 1
"1574" 1 "walking" 1
"1575" 1 "walking" 1
"1576" 1 "walking" 1
"1577" 3 "walkingdownstairs" 3
"1578" 3 "walkingdownstairs" 3
"1579" 3 "walkingdownstairs" 3
"1580" 3 "walkingdownstairs" 3
"1581" 3 "walkingdownstairs" 3
"1582" 3 "walkingdownstairs" 3
"1583" 3 "walkingdownstairs" 3
"1584" 3 "walkingdownstairs" 3
"1585" 3 "walkingdownstairs" 3
"1586" 3 "walkingdownstairs" 3
"1587" 3 "walkingdownstairs" 3
"1588" 3 "walkingdownstairs" 3
"1589" 3 "walkingdownstairs" 3
"1590" 3 "walkingdownstairs" 3
"1591" 3 "walkingdownstairs" 3
"1592" 3 "walkingdownstairs" 3
"1593" 3 "walkingdownstairs" 3
"1594" 3 "walkingdownstairs" 3
"1595" 3 "walkingdownstairs" 3
"1596" 3 "walkingdownstairs" 3
"1597" 3 "walkingdownstairs" 3
"1598" 3 "walkingdownstairs" 3
"1599" 2 "walkingupstairs" 2
"1600" 2 "walkingupstairs" 2
"1601" 2 "walkingupstairs" 2
"1602" 2 "walkingupstairs" 2
"1603" 2 "walkingupstairs" 2
"1604" 2 "walkingupstairs" 2
"1605" 2 "walkingupstairs" 2
"1606" 2 "walkingupstairs" 2
"1607" 2 "walkingupstairs" 2
"1608" 2 "walkingupstairs" 2
"1609" 2 "walkingupstairs" 2
"1610" 2 "walkingupstairs" 2
"1611" 2 "walkingupstairs" 2
"1612" 2 "walkingupstairs" 2
"1613" 2 "walkingupstairs" 2
"1614" 2 "walkingupstairs" 2
"1615" 2 "walkingupstairs" 2
"1616" 2 "walkingupstairs" 2
"1617" 2 "walkingupstairs" 2
"1618" 2 "walkingupstairs" 2
"1619" 2 "walkingupstairs" 2
"1620" 2 "walkingupstairs" 2
"1621" 2 "walkingupstairs" 2
"1622" 2 "walkingupstairs" 2
"1623" 2 "walkingupstairs" 2
"1624" 5 "standing" 5
"1625" 5 "standing" 5
"1626" 5 "standing" 5
"1627" 5 "standing" 5
"1628" 5 "standing" 5
"1629" 5 "standing" 5
"1630" 5 "standing" 5
"1631" 5 "standing" 5
"1632" 5 "standing" 5
"1633" 5 "standing" 5
"1634" 5 "standing" 5
"1635" 5 "standing" 5
"1636" 5 "standing" 5
"1637" 5 "standing" 5
"1638" 5 "standing" 5
"1639" 5 "standing" 5
"1640" 5 "standing" 5
"1641" 5 "standing" 5
"1642" 5 "standing" 5
"1643" 5 "standing" 5
"1644" 5 "standing" 5
"1645" 5 "standing" 5
"1646" 4 "sitting" 4
"1647" 4 "sitting" 4
"1648" 4 "sitting" 4
"1649" 4 "sitting" 4
"1650" 4 "sitting" 4
"1651" 4 "sitting" 4
"1652" 4 "sitting" 4
"1653" 4 "sitting" 4
"1654" 4 "sitting" 4
"1655" 4 "sitting" 4
"1656" 4 "sitting" 4
"1657" 4 "sitting" 4
"1658" 4 "sitting" 4
"1659" 4 "sitting" 4
"1660" 4 "sitting" 4
"1661" 4 "sitting" 4
"1662" 4 "sitting" 4
"1663" 4 "sitting" 4
"1664" 4 "sitting" 4
"1665" 4 "sitting" 4
"1666" 4 "sitting" 4
"1667" 4 "sitting" 4
"1668" 6 "laying" 6
"1669" 6 "laying" 6
"1670" 6 "laying" 6
"1671" 6 "laying" 6
"1672" 6 "laying" 6
"1673" 6 "laying" 6
"1674" 6 "laying" 6
"1675" 6 "laying" 6
"1676" 6 "laying" 6
"1677" 6 "laying" 6
"1678" 6 "laying" 6
"1679" 6 "laying" 6
"1680" 6 "laying" 6
"1681" 6 "laying" 6
"1682" 6 "laying" 6
"1683" 6 "laying" 6
"1684" 6 "laying" 6
"1685" 6 "laying" 6
"1686" 6 "laying" 6
"1687" 6 "laying" 6
"1688" 6 "laying" 6
"1689" 6 "laying" 6
"1690" 6 "laying" 6
"1691" 6 "laying" 6
"1692" 6 "laying" 6
"1693" 1 "walking" 1
"1694" 1 "walking" 1
"1695" 1 "walking" 1
"1696" 1 "walking" 1
"1697" 1 "walking" 1
"1698" 1 "walking" 1
"1699" 1 "walking" 1
"1700" 1 "walking" 1
"1701" 1 "walking" 1
"1702" 1 "walking" 1
"1703" 1 "walking" 1
"1704" 1 "walking" 1
"1705" 1 "walking" 1
"1706" 1 "walking" 1
"1707" 1 "walking" 1
"1708" 1 "walking" 1
"1709" 1 "walking" 1
"1710" 1 "walking" 1
"1711" 1 "walking" 1
"1712" 1 "walking" 1
"1713" 1 "walking" 1
"1714" 1 "walking" 1
"1715" 1 "walking" 1
"1716" 1 "walking" 1
"1717" 3 "walkingdownstairs" 3
"1718" 3 "walkingdownstairs" 3
"1719" 3 "walkingdownstairs" 3
"1720" 3 "walkingdownstairs" 3
"1721" 3 "walkingdownstairs" 3
"1722" 3 "walkingdownstairs" 3
"1723" 3 "walkingdownstairs" 3
"1724" 3 "walkingdownstairs" 3
"1725" 3 "walkingdownstairs" 3
"1726" 3 "walkingdownstairs" 3
"1727" 3 "walkingdownstairs" 3
"1728" 3 "walkingdownstairs" 3
"1729" 3 "walkingdownstairs" 3
"1730" 3 "walkingdownstairs" 3
"1731" 3 "walkingdownstairs" 3
"1732" 3 "walkingdownstairs" 3
"1733" 3 "walkingdownstairs" 3
"1734" 3 "walkingdownstairs" 3
"1735" 3 "walkingdownstairs" 3
"1736" 3 "walkingdownstairs" 3
"1737" 2 "walkingupstairs" 2
"1738" 2 "walkingupstairs" 2
"1739" 2 "walkingupstairs" 2
"1740" 2 "walkingupstairs" 2
"1741" 2 "walkingupstairs" 2
"1742" 2 "walkingupstairs" 2
"1743" 2 "walkingupstairs" 2
"1744" 2 "walkingupstairs" 2
"1745" 2 "walkingupstairs" 2
"1746" 2 "walkingupstairs" 2
"1747" 2 "walkingupstairs" 2
"1748" 2 "walkingupstairs" 2
"1749" 2 "walkingupstairs" 2
"1750" 2 "walkingupstairs" 2
"1751" 2 "walkingupstairs" 2
"1752" 2 "walkingupstairs" 2
"1753" 2 "walkingupstairs" 2
"1754" 2 "walkingupstairs" 2
"1755" 2 "walkingupstairs" 2
"1756" 2 "walkingupstairs" 2
"1757" 2 "walkingupstairs" 2
"1758" 5 "standing" 5
"1759" 5 "standing" 5
"1760" 5 "standing" 5
"1761" 5 "standing" 5
"1762" 5 "standing" 5
"1763" 5 "standing" 5
"1764" 5 "standing" 5
"1765" 5 "standing" 5
"1766" 5 "standing" 5
"1767" 5 "standing" 5
"1768" 5 "standing" 5
"1769" 5 "standing" 5
"1770" 5 "standing" 5
"1771" 5 "standing" 5
"1772" 5 "standing" 5
"1773" 5 "standing" 5
"1774" 5 "standing" 5
"1775" 5 "standing" 5
"1776" 5 "standing" 5
"1777" 5 "standing" 5
"1778" 5 "standing" 5
"1779" 5 "standing" 5
"1780" 5 "standing" 5
"1781" 5 "standing" 5
"1782" 5 "standing" 5
"1783" 5 "standing" 5
"1784" 5 "standing" 5
"1785" 5 "standing" 5
"1786" 5 "standing" 5
"1787" 5 "standing" 5
"1788" 5 "standing" 5
"1789" 5 "standing" 5
"1790" 4 "sitting" 4
"1791" 4 "sitting" 4
"1792" 4 "sitting" 4
"1793" 4 "sitting" 4
"1794" 4 "sitting" 4
"1795" 4 "sitting" 4
"1796" 4 "sitting" 4
"1797" 4 "sitting" 4
"1798" 4 "sitting" 4
"1799" 4 "sitting" 4
"1800" 4 "sitting" 4
"1801" 4 "sitting" 4
"1802" 4 "sitting" 4
"1803" 4 "sitting" 4
"1804" 4 "sitting" 4
"1805" 4 "sitting" 4
"1806" 4 "sitting" 4
"1807" 4 "sitting" 4
"1808" 4 "sitting" 4
"1809" 4 "sitting" 4
"1810" 4 "sitting" 4
"1811" 4 "sitting" 4
"1812" 4 "sitting" 4
"1813" 4 "sitting" 4
"1814" 6 "laying" 6
"1815" 6 "laying" 6
"1816" 6 "laying" 6
"1817" 6 "laying" 6
"1818" 6 "laying" 6
"1819" 6 "laying" 6
"1820" 6 "laying" 6
"1821" 6 "laying" 6
"1822" 6 "laying" 6
"1823" 6 "laying" 6
"1824" 6 "laying" 6
"1825" 6 "laying" 6
"1826" 6 "laying" 6
"1827" 6 "laying" 6
"1828" 6 "laying" 6
"1829" 6 "laying" 6
"1830" 6 "laying" 6
"1831" 6 "laying" 6
"1832" 6 "laying" 6
"1833" 6 "laying" 6
"1834" 6 "laying" 6
